Topic,Words,Frequency,Timestamp
29,"nypd, kelly, police, york, mosque",45,2009.8
30,"manningham, buller, britain, inquiry, british",9,2009.8
32,"provision, senate, patriot, bill, autopen",14,2009.8
33,"indonesia, bashir, indonesian, jakarta, bali",27,2009.8
34,"yemen, yemeni, al, qaida, saleh",42,2009.8
36,"earmark, budget, spending, billion, defense",5,2009.8
38,"anthrax, lynfield, spore, patient, health",1,2009.8
39,"exhibit, betcher, spy, saboteur, klan",6,2009.8
40,"uighur, xinjiang, china, chinese, beijing",5,2009.8
41,"sudan, darfur, khartoum, referendum, sudanese",3,2009.8
42,"obama, strategy, coulter, muslim, president",13,2009.8
43,"afghan, karzai, afghanistan, taliban, kabul",23,2009.8
44,"medal, ribbon, service, army, marine",28,2009.8
45,"torture, interrogation, waterboarding, detainee, cia",11,2009.8
46,"animal, squirrel, delmarva, lovitz, farm",3,2009.8
47,"shabab, somalia, hammami, somali, mostafa",12,2009.8
48,"wilson, valerie, plame, watt, clarke",1,2009.8
49,"rahman, mubarak, sheik, visa, abdel",2,2009.8
50,"muslim, king, hearing, radicalization, community",50,2009.8
51,"baghdad, sunni, iraqi, shiite, maliki",24,2009.8
52,"kidd, ashcroft, witness, material, hussayen",6,2009.8
53,"abortion, hogan, ovary, parenthood, clinic",3,2009.8
54,"italy, brindisi, italian, mafia, school",4,2009.8
55,"case, apos, buffalo, alumnus, justice",3,2009.8
56,"buffett, welch, berkshire, economy, sucked",1,2009.8
58,"australian, sydney, whealy, taiba, men",2,2009.8
59,"emergency, training, cdp, hospital, preparedness",5,2009.8
60,"greece, greek, athens, giolias, package",4,2009.8
61,"patriot, brickner, act, law, library",4,2009.8
62,"cuba, cuban, list, sponsor, tampa",3,2009.8
63,"berenson, peru, peruvian, shining, galindo",5,2009.8
64,"south, africa, african, black, cup",1,2009.8
65,"fifa, cup, game, steffen, player",3,2009.8
66,"padilla, cooke, sentence, ayala, sassman",8,2009.8
68,"vatican, pope, benedict, westminster, church",3,2009.8
69,"weiler, irs, oklahoma, building, austin",4,2009.8
70,"food, disease, agriculture, animal, usda",7,2009.8
71,"norway, breivik, norwegian, sweden, danish",24,2009.8
72,"philippine, sayyaf, abu, basilan, manila",3,2009.8
73,"nato, alliance, rasmussen, concept, european",2,2009.8
75,"alert, color, warning, system, coded",11,2009.8
76,"caucasus, moscow, russian, chechen, chechnya",12,2009.8
77,"algeria, algiers, algerian, sipp, kabylie",6,2009.8
78,"percent, extremely, carolinian, democrat, independent",3,2009.8
79,"afghanistan, afghan, troop, taliban, poppy",13,2009.8
80,"london, britain, men, arrested, british",19,2009.8
81,"burstnet, blogetery, marr, blog, blogging",2,2009.8
82,"homegrown, threat, napolitano, report, hamilton",9,2009.8
84,"rendell, bulletin, contract, drilling, institute",26,2009.8
85,"mexico, cartel, mexican, drug, border",11,2009.8
86,"ridge, thompson, parris, rooney, homeland",5,2009.8
88,"colombia, farc, colombian, venezuela, santos",4,2009.8
89,"port, coast, seaport, florida, guard",10,2009.8
90,"artifact, iran, tablet, lawsuit, iranian",3,2009.8
91,"mueller, comey, wainstein, kavanaugh, fbi",10,2009.8
93,"cheney, obama, vice, dick, biden",11,2009.8
94,"computer, hacker, cyber, cybersecurity, system",12,2009.8
95,"dejesus, immigration, illegally, voluntary, illegals",2,2009.8
96,"benghazi, consulate, ambassador, stevens, libya",35,2009.8
98,"giuliani, rudy, mayor, nomination, republican",5,2009.8
99,"penalty, punishment, connecticut, death, ryan",1,2009.8
100,"guantanamo, hamdan, mohammed, defendant, hearing",15,2009.8
101,"residence, child, heard, occupation, biggest",3,2009.8
102,"begolly, cleveland, kent, affidavit, stillwater",14,2009.8
103,"judge, ali, stewart, sentence, hage",7,2009.8
104,"poverty, resource, alleviating, war, gwot",1,2009.8
106,"european, data, reding, eu, privacy",2,2009.8
107,"drone, strike, obama, brennan, yemen",13,2009.8
108,"pathway, environment, bear, horgan, natural",2,2009.8
109,"abdulmutallab, intelligence, obama, christmas, information",17,2009.8
112,"hsbc, financial, bank, transaction, laundering",4,2009.8
113,"london, level, britain, station, luton",3,2009.8
114,"liege, belgian, amrani, belgium, brussels",2,2009.8
116,"mejia, anaheim, officer, shooting, booking",1,2009.8
117,"northwood, iowa, lea, juvenile, kensett",2,2009.8
118,"rumsfeld, kirby, curriculum, defense, dempsey",2,2009.8
119,"jasarevic, bosnia, peric, herzegovina, maoca",1,2009.8
120,"alert, sidiqi, europe, vagueness, eiffel",1,2009.8
122,"hasan, hood, fort, shooting, army",7,2009.8
123,"florida, tampa, scholar, cuba, travel",3,2009.8
124,"masri, mustafa, prosthetic, shroff, bary",13,2009.8
125,"tamil, sri, tiger, peiris, rebel",2,2009.8
126,"hirsh, gerecht, islamist, election, arab",2,2009.8
128,"trial, guantanamo, ghailani, mohammed, military",13,2009.8
129,"reagan, treaty, overreaction, soviet, nuclear",2,2009.8
130,"page, argentina, bazaar, argentine, markowitz",1,2009.8
131,"iraqi, iraq, decapitation, maliki, baghdad",2,2009.8
133,"arian, usf, sandusky, al, foreclosure",2,2009.8
134,"hoboken, zimmer, bomb, mahoud, metwali",5,2009.8
135,"hezbollah, european, ritzmann, europe, lebanon",1,2009.8
136,"hutaree, militia, domestic, hate, group",3,2009.8
137,"fbi, aclu, merton, pittsburgh, information",12,2009.8
138,"water, chlorine, plant, chemical, gas",4,2009.8
139,"chicago, betterly, chase, molotov, cocktail",20,2009.8
142,"melamed, game, munich, olympic, olympics",1,2009.8
144,"memorial, partridge, veteran, newberry, dakota",7,2009.8
146,"fusion, center, report, homeland, dhs",14,2009.8
147,"maplecroft, russia, khodorkovsky, vtb, yukos",1,2009.8
149,"amendment, court, bond, breyer, judge",9,2009.8
150,"god, love, divine, spiritual, fear",5,2009.8
152,"africa, africom, african, kenya, jalloh",1,2009.8
153,"temple, sikh, oak, creek, gunman",24,2009.8
154,"somali, bihi, minnesota, minneapolis, youth",3,2009.8
155,"gang, morale, bronx, statute, christening",13,2009.8
156,"chile, khan, chilean, santiago, schilling",2,2009.8
157,"percent, freedom, surveillance, norc, email",7,2009.8
158,"salt, utah, lake, grant, mccormack",5,2009.8
159,"carlos, episode, ramirez, opec, sanchez",1,2009.8
160,"bank, plaintiff, transaction, account, arab",2,2009.8
163,"platform, convention, romney, paul, delegate",10,2009.8
164,"netanyahu, romney, bachmann, mitt, israel",1,2009.8
166,"fsb, russian, russia, putin, kremlin",4,2009.8
168,"daoud, durkin, chicago, adel, agent",6,2009.8
169,"kong, hong, weiwei, dissident, liu",1,2009.8
170,"saudi, lawsuit, cozen, plaintiff, circuit",5,2009.8
172,"mali, africa, african, somalia, sahel",4,2009.8
173,"larose, gorman, pennsburg, indictment, philadelphia",4,2009.8
174,"fresno, horowitz, fascism, islamo, guiora",3,2009.8
177,"osmakac, tampa, fernandez, vaughn, cordero",3,2009.8
178,"afriqiyah, airbus, crash, caa, aircraft",1,2009.8
179,"fertig, law, material, lawyer, speech",12,2009.8
180,"giever, degree, homeland, woodbury, program",2,2009.8
181,"zazi, denver, afzali, najibullah, york",6,2009.8
182,"harrell, gilee, georgia, milton, gisac",1,2009.8
184,"provision, authorization, detention, indefinite, military",22,2009.8
186,"posada, cuban, carriles, bosch, castro",6,2009.8
188,"miranda, suspect, exception, shahzad, holder",18,2009.8
189,"warsame, ghailani, trial, lindh, guantanamo",9,2009.8
190,"shukrijumah, zazi, medunjanin, ahmedzay, qaida",10,2009.8
191,"boxer, climate, fiorina, weather, change",1,2009.8
192,"shahzad, bridgeport, square, suv, faisal",18,2009.8
195,"mugabe, bennett, zimbabwe, mdc, zanu",3,2009.8
197,"qatada, othman, jordan, britain, abu",8,2009.8
199,"harzi, tunisia, tunisian, consulate, tunis",4,2009.8
201,"walsh, gaertner, joe, murkowski, republican",7,2009.8
204,"raskin, moussaoui, prosecutor, zacarias, case",1,2009.8
211,"abousamra, mehanna, tarek, sudbury, mansfield",1,2009.8
215,"school, giduck, uliks, superintendent, girard",3,2009.8
216,"ethiopia, meles, ethiopian, journalist, nega",7,2009.8
217,"alwan, hammadi, stinger, hardan, ameen",1,2009.8
218,"defreitas, kadir, nur, informant, prosecutor",5,2009.8
221,"megahed, mohamed, kuck, citizenship, tampa",1,2009.8
223,"punishment, capital, reversing, conclusiveness, kartikt",1,2009.8
224,"patriot, liberty, rus, paul, feingold",1,2009.8
228,"student, abroad, studying, lascelles, recovering",1,2009.8
230,"obama, bush, sept, pfiffner, war",7,2009.8
231,"generation, fear, childhood, jury, learned",4,2009.8
232,"tayyeb, libel, cozen, plaintiff, ghamdi",2,2009.8
234,"pathfinder, investigator, official, investigation, enforcement",1,2009.8
235,"shabab, ahmed, somali, somalia, mahamud",7,2009.8
236,"khattala, frappe, strawberry, correction, scoffing",1,2009.8
237,"guant, namo, constitutional, pohl, apply",2,2009.8
238,"abdulmutallab, detroit, underwear, awlaki, passenger",15,2009.8
241,"fear, spawned, rational, centricity, surmountable",2,2009.8
242,"klinghoffer, opera, ilsa, lisa, marilyn",1,2009.8
243,"italian, italy, papyrus, saakashvili, jesus",1,2009.8
246,"steelman, pension, investment, fund, company",2,2009.8
247,"zakayev, chechnya, russia, russian, putin",2,2009.8
248,"koch, king, revesz, beinin, report",1,2009.8
249,"prediction, oil, energy, recovery, price",1,2009.8
251,"antifa, bloomington, simmons, ruckus, kirkwood",1,2009.8
254,"ferhani, pimentel, mamdouh, vance, manhattan",9,2009.8
255,"masri, extradition, hamza, britain, british",9,2009.8
258,"garvey, silcock, orville, ork, jimmy",2,2009.8
263,"list, database, watch, name, screening",2,2009.8
264,"charity, nonprofit, iptf, treasury, donor",3,2009.8
268,"putin, poland, chechen, russia, zakayev",3,2009.8
270,"limani, mall, mart, wal, shopper",2,2009.8
272,"mccain, rice, graham, bolton, obama",1,2009.8
273,"oil, big, broach, roost, energy",1,2009.8
274,"thaksin, thai, bangkok, thailand, bout",9,2009.8
277,"mali, tuareg, malian, niger, africa",1,2009.8
278,"hostage, carter, shah, reagan, khomeini",2,2009.8
280,"deradicalization, gunaratna, rehabilitation, arab, radicalize",3,2009.8
286,"portland, rally, oregonian, ore, sadness",1,2009.8
287,"elementary, child, school, feel, workday",1,2009.8
288,"israeli, march, israel, lebanon, jerusalem",1,2009.8
289,"laden, bin, war, terror, decade",6,2009.8
291,"enemy, understand, suffering, dogmatic, terror",2,2009.8
292,"headley, rana, mumbai, kashmiri, chicago",7,2009.8
294,"yousef, filed, plaintiff, mosab, tyndale",2,2009.8
297,"hasanoff, hanafi, brooklyn, manhattan, espada",2,2009.8
299,"men, waheed, convicted, plotter, zaman",2,2009.8
300,"venezuela, venezuelan, maduro, chavez, farc",2,2009.8
303,"cia, clapper, panetta, intelligence, bennett",2,2009.8
-1,"obama, american, terrorism, terrorist, said",607,2012.35
0,"pakistan, pakistani, india, sharif, taliban",56,2012.35
1,"palestinian, israeli, israel, hamas, gaza",36,2012.35
2,"insurance, risk, insurer, tria, coverage",79,2012.35
3,"gun, shooting, wolf, gilley, rohr",9,2012.35
4,"movie, iron, film, paw, studio",18,2012.35
5,"airport, flight, airline, dry, passenger",16,2012.35
6,"muslim, islam, religion, religious, nussbaum",24,2012.35
7,"hifter, libya, libyan, militia, tobruk",3,2012.35
8,"rouhani, iran, iranian, sanction, nuclear",7,2012.35
9,"isil, jett, iraq, saddam, iraqi",5,2012.35
10,"saudi, arabia, kingdom, king, bahrain",19,2012.35
12,"al, qaeda, laden, qaida, bin",5,2012.35
13,"turkey, turkish, ankara, sanli, dhkp",14,2012.35
14,"mueller, fbi, cyber, bureau, towery",6,2012.35
15,"student, course, class, taught, professor",9,2012.35
16,"boko, haram, nigeria, nigerian, girl",13,2012.35
17,"ireland, belfast, northern, ira, mabel",6,2012.35
18,"spain, spanish, eta, basque, grapo",3,2012.35
19,"detainee, guantanamo, transfer, obama, prison",11,2012.35
20,"french, france, mali, syria, paris",14,2012.35
21,"brotherhood, morsi, egypt, egyptian, cairo",58,2012.35
22,"shaheen, trump, republican, candidate, campaign",3,2012.35
23,"syrian, assad, syria, opposition, bashar",23,2012.35
24,"issa, germany, german, stuttgart, indictment",3,2012.35
25,"nuclear, uranium, material, reactor, enriched",10,2012.35
26,"cuomo, grant, psta, transit, reddish",10,2012.35
27,"korea, north, sony, korean, kim",14,2012.35
28,"canadian, canada, harper, ottawa, parliament",27,2012.35
29,"nypd, kelly, mosque, bratton, commissioner",21,2012.35
30,"cameron, britain, british, parker, blair",7,2012.35
31,"london, british, adebolajo, knife, woolwich",5,2012.35
32,"privacy, merkley, guthrie, retail, messenger",2,2012.35
33,"indonesia, indonesian, jakarta, riano, facebook",3,2012.35
34,"yemen, yemeni, qaida, al, arabian",18,2012.35
35,"mexico, calderon, salvador, snowden, data",1,2012.35
36,"spending, billion, senate, tax, bill",2,2012.35
38,"dutschke, tupelo, ricin, poison, mississippi",1,2012.35
39,"mcallen, asteroid, nasa, earth, yeoman",2,2012.35
40,"xinjiang, uighur, china, chinese, beijing",33,2012.35
42,"obama, war, president, barack, islamic",21,2012.35
43,"cuomo, afghanistan, rubin, afghan, karzai",2,2012.35
44,"medal, ribbon, army, service, ingram",6,2012.35
45,"torture, interrogation, waterboarding, cia, technique",17,2012.35
46,"animal, aeta, activist, gandio, farm",3,2012.35
47,"shabab, somalia, somali, kenya, nairobi",26,2012.35
49,"ibrahim, list, alsup, dr, watch",1,2012.35
50,"muslim, abdur, soltani, king, shura",4,2012.35
51,"sunni, baghdad, iraqi, anbar, maliki",17,2012.35
54,"italian, tyrol, italy, german, tyrolean",1,2012.35
55,"levine, justice, department, witness, prosecutor",3,2012.35
56,"mortgage, bank, borrower, liable, banker",1,2012.35
57,"assembly, bloodthirsty, confronts, nation, institutional",1,2012.35
58,"australian, australia, sydney, abbott, azari",13,2012.35
60,"golden, dawn, greek, greece, athens",1,2012.35
61,"patriot, act, cate, nsa, revision",6,2012.35
62,"cuba, cuban, list, castro, tampa",6,2012.35
63,"movadef, peru, shining, guzm, path",1,2012.35
64,"bull, mandela, pamplona, south, gored",2,2012.35
65,"sochi, olympics, game, olympic, athlete",25,2012.35
66,"padilla, cooke, brig, sentence, appeal",7,2012.35
67,"tsarnaev, tamerlan, boston, dzhokhar, brother",56,2012.35
68,"francis, pope, christian, vatican, gossip",3,2012.35
69,"nolen, oklahoma, lewis, vaughan, inspector",3,2012.35
72,"philippine, polio, haiyan, typhoon, unexplained",1,2012.35
76,"volgograd, moscow, russian, russia, sochi",9,2012.35
77,"algeria, algerian, hostage, mali, militant",4,2012.35
78,"voter, percent, poll, economy, likely",6,2012.35
79,"troop, afghanistan, afghan, karzai, force",4,2012.35
80,"cantlie, london, arrested, britain, british",2,2012.35
81,"brother, facebook, tsarnaev, dzhokhar, boston",4,2012.35
82,"gun, annually, percent, universal, die",5,2012.35
83,"kerry, afghanistan, emboldenment, transition, afghan",4,2012.35
84,"cannon, hazardous, technician, emergency, material",1,2012.35
85,"mexican, mexico, drug, cartel, mccaul",2,2012.35
87,"boston, marathon, runner, krause, finish",44,2012.35
89,"maritime, containerized, port, transportation, cargo",1,2012.35
91,"comey, nomination, mr, confirmation, card",1,2012.35
92,"nsa, phone, record, collection, data",39,2012.35
93,"cheney, salafi, obama, dick, solved",2,2012.35
94,"hacker, cyber, computer, clapper, postal",3,2012.35
95,"immigration, immigrant, dzhokhar, applying, tamerlan",1,2012.35
96,"benghazi, email, machen, talking, ambassador",8,2012.35
100,"hick, guantanamo, hamdan, australian, conviction",1,2012.35
101,"child, adult, ndsu, coloring, book",3,2012.35
102,"beltran, colusa, purcell, castanon, salm",2,2012.35
103,"ghaith, abu, judge, advised, zo",1,2012.35
104,"belanger, war, moral, desch, lindley",5,2012.35
106,"european, murphy, spying, nsa, europe",1,2012.35
107,"drone, strike, obama, shami, use",19,2012.35
108,"definition, violence, goal, word, hoffman",7,2012.35
109,"samore, belfer, boston, chemical, thursday",4,2012.35
112,"bank, laundering, basel, amazon, financing",2,2012.35
113,"cameron, british, london, level, assessment",1,2012.35
115,"ruqai, libi, ghaith, abu, al",22,2012.35
116,"dorner, alexis, quan, beck, shooting",2,2012.35
117,"linville, barker, boone, raleigh, school",1,2012.35
121,"asgari, bird, beirut, lebanon, marine",1,2012.35
122,"hasan, hood, fort, army, shooting",7,2012.35
124,"mustafa, dratel, mcginley, mostafa, masri",7,2012.35
126,"nasr, middle, shia, sunni, east",2,2012.35
128,"hamidullan, bagram, debated, prisoner, irek",1,2012.35
131,"iraq, maliki, baghdadi, sunni, iraqi",8,2012.35
132,"qatar, alattiyah, qatari, attiyah, foreign",2,2012.35
133,"arian, al, underbakke, motion, tampa",1,2012.35
134,"wilson, downing, apartment, device, squad",2,2012.35
135,"hezbollah, drug, lebanese, exchange, rmeiti",1,2012.35
138,"water, psc, virginia, chemical, spill",2,2012.35
139,"betterly, chicago, chase, alvarez, activist",6,2012.35
141,"miranda, greenwald, guardian, snowden, rusbridger",27,2012.35
144,"veteran, memorial, dakota, hanson, riley",6,2012.35
146,"fusion, center, alabama, kodirov, information",2,2012.35
148,"cro, cannes, waltz, panic, christoph",1,2012.35
149,"scalia, quote, plaintiff, leon, constitution",3,2012.35
150,"god, divine, love, bible, spiritual",3,2012.35
152,"slum, urban, nairobi, kibera, westgate",1,2012.35
153,"sikh, temple, oak, creek, wade",1,2012.35
154,"youth, farah, joog, shabab, ka",1,2012.35
155,"gang, morale, sjb, id, bronx",2,2012.35
156,"chile, mapuche, luchsinger, catrileo, pinera",1,2012.35
157,"liberty, percent, privacy, civil, government",4,2012.35
158,"watt, contract, tactical, desert, utah",1,2012.35
160,"bank, plaintiff, arab, transaction, hamas",13,2012.35
163,"hagan, pete, king, tillis, cruz",2,2012.35
164,"netanyahu, palestinian, nonpermanent, withdrawal, statehood",2,2012.35
166,"kalashnikov, rifle, russian, ak, soviet",3,2012.35
167,"kurbanov, idaho, hussayen, boise, utah",5,2012.35
168,"daoud, chicago, tounisi, durkin, pederson",4,2012.35
170,"saudi, lawsuit, cozen, plaintiff, court",3,2012.35
172,"africa, african, mali, gribbin, carson",5,2012.35
174,"uf, discrimination, campus, coalition, esposito",1,2012.35
177,"osmakac, tragos, tampa, agent, amir",18,2012.35
180,"nebraska, fidelity, unl, cref, tiaa",1,2012.35
181,"nabi, alsarabbi, zazi, informant, mcnicholas",1,2012.35
182,"keinon, israel, elli, williams, sullivan",6,2012.35
187,"snowden, nsa, surveillance, privacy, tor",20,2012.35
188,"miranda, exception, safety, abdulmutallab, edmunds",1,2012.35
189,"ghaith, abu, warsame, guantanamo, trial",5,2012.35
191,"climate, drought, change, temperature, isi",1,2012.35
194,"edx, student, visa, isil, aerodynamics",2,2012.35
197,"qatada, jordan, othman, abu, jordanian",9,2012.35
199,"tunisia, tunisian, ennahda, tunis, ben",3,2012.35
200,"mirsoliyev, alebbini, shaydullina, dayton, muzaffar",1,2012.35
210,"stringer, speed, mississippi, limit, legislation",1,2012.35
211,"khan, mohamud, khalid, shah, mehanna",7,2012.35
215,"waupun, heeringa, caller, school, louden",1,2012.35
216,"kony, pelton, expedition, indiegogo, ethiopia",1,2012.35
217,"teausant, sacramento, complaint, hardan, camping",1,2012.35
218,"abassi, shehadeh, shroff, prosecutor, undercover",3,2012.35
220,"anxiety, ebola, ressler, fear, response",1,2012.35
225,"malaysia, passport, stolen, plane, airline",15,2012.35
226,"casteel, kupiec, jackson, caughman, charge",1,2012.35
230,"crumby, lindsay, war, policy, fell",2,2012.35
232,"gaga, syndicate, lady, concert, touring",1,2012.35
235,"yusuf, yasin, somalia, ahmed, beledi",1,2012.35
236,"khattala, benghazi, abu, case, khatalla",4,2012.35
239,"nun, peacefully, lifehouse, coerce, friesen",2,2012.35
242,"opera, klinghoffer, met, gelb, leon",9,2012.35
243,"italy, seldon, lady, panama, italian",4,2012.35
244,"inspired, enemy, sirhan, organize, westerner",1,2012.35
247,"chechnya, chechen, russian, russia, putin",2,2012.35
248,"brandeis, faculty, listserv, hindley, lange",1,2012.35
255,"mostafa, extradition, masri, kozbar, finsbury",1,2012.35
258,"grandpa, bang, crazy, boychick, listen",1,2012.35
261,"adesanya, pete, lowest, monsey, dominic",2,2012.35
263,"database, list, watch, suspected, datamart",7,2012.35
265,"lazio, nathansen, clinton, hawaii, amazon",1,2012.35
266,"election, democracy, shi, political, ayatollah",1,2012.35
268,"putin, russian, russia, chechen, zelyonka",2,2012.35
270,"mall, frederick, shopper, queen, thoreson",2,2012.35
275,"tounisi, abdella, ahmad, surveillance, daoud",1,2012.35
277,"mali, tuareg, africa, regional, african",5,2012.35
282,"ebola, outbreak, blasio, health, leone",4,2012.35
283,"dutch, europe, muslim, orwell, netherlands",2,2012.35
292,"rana, headley, mumbai, tahawwur, chicago",1,2012.35
293,"dog, deloach, rik, aiken, canine",1,2012.35
294,"pa, plo, lawsuit, lawyer, jurisdiction",1,2012.35
295,"holder, vladeck, guantanamo, hafetz, attorney",3,2012.35
299,"irfan, naseer, men, london, henriques",1,2012.35
300,"lopez, maduro, caracas, venezuela, venezuelan",1,2012.35
301,"mumuni, whereas, community, norwalk, schlotterer",3,2012.35
302,"fogle, russian, russia, flynn, tsarnaev",3,2012.35
303,"intelligence, clapper, homeland, qaeda, syria",2,2012.35
304,"moravian, wasbotten, hedge, social, student",3,2012.35
-1,"isi, islamic, trump, attack, terrorism",1014,2014.9
0,"pakistan, india, pakistani, indian, modi",73,2014.9
1,"palestinian, israel, israeli, arafat, jewish",37,2014.9
2,"insurance, coverage, risk, insurer, tria",27,2014.9
3,"gun, shooting, white, trump, mass",155,2014.9
4,"film, character, minhaj, keret, play",20,2014.9
5,"airport, passenger, tsa, airline, flight",12,2014.9
6,"muslim, islam, religion, faith, islamic",61,2014.9
7,"kreindler, libya, libyan, oil, gazzini",2,2014.9
8,"iran, iranian, sanction, nuclear, deal",30,2014.9
9,"hussein, saddam, lahey, trump, iraq",3,2014.9
10,"saudi, arabia, nimr, shiite, kingdom",35,2014.9
11,"gun, bill, democrat, ryan, vote",8,2014.9
12,"drone, soufan, bin, laden, al",2,2014.9
13,"turkey, turkish, erdogan, istanbul, kurdish",29,2014.9
14,"fbi, rahami, bureau, mateen, investigation",8,2014.9
15,"student, class, catsam, course, crowther",19,2014.9
16,"nigeria, haram, boko, buhari, nigerian",16,2014.9
17,"ireland, mason, catholic, sasnett, irish",2,2014.9
18,"spain, basque, puppeteer, satty, spanish",15,2014.9
19,"guantanamo, detainee, slahi, namo, guant",10,2014.9
20,"french, france, paris, molins, hollande",37,2014.9
21,"egypt, egyptian, sisi, sinai, brotherhood",22,2014.9
22,"trump, clinton, candidate, cruz, republican",109,2014.9
23,"assad, syrian, aleppo, syria, bashar",37,2014.9
24,"germany, german, berlin, merkel, refugee",36,2014.9
25,"nuclear, material, plant, weapon, summit",10,2014.9
26,"grant, funding, boston, dakota, benedetti",3,2014.9
27,"korea, north, kim, korean, pyongyang",29,2014.9
28,"canadian, canada, edmonton, toronto, trudeau",13,2014.9
29,"nypd, blasio, dietl, de, city",8,2014.9
30,"britain, blair, british, eu, london",9,2014.9
31,"london, bridge, police, knife, british",30,2014.9
32,"file, eyeing, hawk, libertarian, patriot",2,2014.9
33,"indonesia, indonesian, jakarta, santoso, militant",11,2014.9
34,"yemen, wahishi, yemeni, feierstein, qaida",3,2014.9
36,"budget, billion, sander, spending, sinema",7,2014.9
37,"hostage, kidnapping, anderson, concession, sulome",3,2014.9
38,"katona, biological, hospital, disease, anthrax",4,2014.9
39,"video, york, explosion, medium, attack",7,2014.9
40,"xinjiang, gauthier, china, beijing, uighur",5,2014.9
41,"sudan, sullivan, sudanese, darfur, bashir",3,2014.9
42,"obama, islamic, isi, islam, muslim",26,2014.9
43,"ghani, taliban, hanged, kabul, afghan",1,2014.9
44,"medal, cottrill, junction, army, infantry",5,2014.9
45,"torture, interrogation, comey, waterboarding, technique",5,2014.9
46,"animal, gazzola, fur, vandalizing, aeta",7,2014.9
47,"shabab, somalia, ivory, somali, mogadishu",8,2014.9
48,"gorka, clarke, clinton, fsi, phd",3,2014.9
49,"rahman, abdel, len, hizmet, egypt",2,2014.9
50,"muslim, ispahani, king, islam, hearing",5,2014.9
51,"baghdad, iraqi, ramadi, fallujah, abadi",4,2014.9
53,"parenthood, abortion, dear, clinic, planned",18,2014.9
54,"renzi, europe, italian, italy, matteo",1,2014.9
55,"likar, prosecution, case, greenberg, justice",1,2014.9
56,"market, stock, trading, investor, shock",3,2014.9
57,"assembly, annan, nebenzia, council, general",3,2014.9
58,"australian, australia, sydney, melbourne, abbott",23,2014.9
59,"fire, kettering, firefighter, hazardous, paramedic",1,2014.9
60,"greece, greek, athens, gerovasili, bailout",1,2014.9
61,"patriot, apple, privacy, act, surveillance",6,2014.9
62,"cuba, cuban, list, havana, castro",35,2014.9
63,"berenson, peru, peruvian, mrta, fujimori",2,2014.9
64,"kock, south, africa, johannesburg, african",2,2014.9
65,"rio, athlete, olympic, game, olympics",1,2014.9
67,"burke, tsarnaev, boston, stith, marathon",1,2014.9
68,"francis, pope, vatican, basilica, christmas",18,2014.9
69,"oklahoma, city, lunner, oklahoman, bombing",5,2014.9
71,"sweden, stockholm, finland, norway, truck",18,2014.9
72,"philippine, manila, marawi, duterte, casino",13,2014.9
73,"nato, trump, alliance, obsolete, european",12,2014.9
75,"alert, system, johnson, elevated, advisory",6,2014.9
76,"russian, russia, moscow, putin, chechen",2,2014.9
78,"bush, education, talent, criticizing, recovery",1,2014.9
79,"afghanistan, troop, taliban, afghan, trump",2,2014.9
81,"twitter, facebook, youtube, video, content",23,2014.9
82,"fusion, confident, center, hamilton, poll",5,2014.9
83,"kerry, iran, sanction, unfrozen, money",3,2014.9
84,"bulletin, rossi, gas, drilling, pennsylvania",1,2014.9
85,"mexico, mexican, sander, border, gianforte",3,2014.9
86,"heyl, trib, ridge, fanaticism, eheyl",1,2014.9
87,"bauman, gyllenhaal, boston, marathon, runner",1,2014.9
88,"escobar, colombian, colombia, sanha, farc",5,2014.9
90,"iran, victim, asset, iranian, court",10,2014.9
91,"wray, christie, comey, justice, kavanaugh",4,2014.9
92,"nsa, record, collection, collected, purged",2,2014.9
93,"biden, cheney, slandering, flirted, corrosive",1,2014.9
94,"burr, hacker, computer, cyber, hacked",4,2014.9
95,"ellmers, visa, refugee, sanford, immigration",3,2014.9
99,"lang, skokie, illinois, profit, ryan",1,2014.9
100,"hambali, malaysian, guantanamo, bali, hamdan",1,2014.9
101,"child, parent, kid, adult, polisner",7,2014.9
102,"startt, mcmurry, eckersley, cook, count",6,2014.9
103,"jury, juror, judge, defendant, davis",2,2014.9
104,"russia, russian, counterterrorism, sunni, generation",3,2014.9
106,"eu, european, kerchove, schulz, de",1,2014.9
107,"drone, strike, killing, obama, macfarland",6,2014.9
108,"definition, abortion, violence, provider, clinic",13,2014.9
109,"picciolini, white, obama, supremacist, grant",8,2014.9
110,"refugee, syrian, hawana, cleveland, fear",27,2014.9
112,"currency, virtual, maire, investor, financial",1,2014.9
113,"london, subway, station, police, level",19,2014.9
114,"brussels, belgian, belgium, abdeslam, paris",25,2014.9
115,"hashi, prosecutor, defendant, ruqai, prosecution",1,2014.9
116,"chattanooga, jameson, abdulazeez, shooting, tennessee",16,2014.9
117,"artan, campus, columbus, student, ohio",12,2014.9
118,"mcmaster, bannon, gorka, rumsfeld, trump",2,2014.9
119,"climate, hipp, ukraine, crimean, annexed",1,2014.9
120,"brazil, olympics, jungmann, friedlander, rio",1,2014.9
122,"hasan, montpelier, vt, tribe, hamidullin",1,2014.9
123,"swearingen, florida, fdle, scott, highway",2,2014.9
124,"pham, arabian, peninsula, quang, minh",1,2014.9
126,"pillar, middle, east, arab, region",1,2014.9
128,"damache, guantanamo, tribunal, tribune, proceeding",2,2014.9
